id,timestamp,symbol,direction,strategy,entry_price,exit_price,qty,position_size_usdc,pnl_usdc,pnl_pct,duration_seconds,exit_reason,tp_pct,sl_pct,trailing_pct,confidence,regime,fear_greed,btc_change_4h,rsi_entry,atr_pct,volume_ratio,indicators_json
1,2026-04-06T06:30:13.136747,BNBUSDC,LONG,mean_reversion,599.08,599.52,0.302,181.179961037,0.13288,0.0734,494,TIMEOUT,0.8,-0.8,0.08,62.25727411944945,RANGE,13,2.54,27.87,0,0,"{""rsi"": 27.87, ""bb_upper"": 603.097876, ""bb_lower"": 599.451124, ""bb_ma"": 601.2745, ""price"": 599.02}"
2,2026-04-06T08:05:18.785652,BNBUSDC,SHORT,mean_reversion,601.45,602.48,0.301,181.179961037,-0.31003,-0.1713,484,TIMEOUT,0.8,-0.8,0.08,67.83050847457832,RANGE,13,2.82,74.92,0,0,"{""rsi"": 74.92, ""bb_upper"": 601.250328, ""bb_lower"": 599.642672, ""bb_ma"": 600.4465, ""price"": 601.43}"
3,2026-04-06T08:13:24.728919,BNBUSDC,SHORT,mean_reversion,602.49,603.4,0.3,181.179961037,-0.273,-0.151,483,TIMEOUT,0.8,-0.8,0.08,88.1657458563547,RANGE,13,2.68,85.08,0,0,"{""rsi"": 85.08, ""bb_upper"": 601.861545, ""bb_lower"": 599.701455, ""bb_ma"": 600.7815, ""price"": 602.48}"
4,2026-04-06T08:21:31.939899,BNBUSDC,SHORT,mean_reversion,603.37,601.26,0.3,181.179961037,0.633,0.3497,484,TIMEOUT,0.8,-0.8,0.08,91.57630979498734,RANGE,13,2.88,86.79,0,0,"{""rsi"": 86.79, ""bb_upper"": 602.494691, ""bb_lower"": 599.500309, ""bb_ma"": 600.9975, ""price"": 603.4}"
5,2026-04-06T10:00:35.614931,LINKUSDC,SHORT,mean_reversion,8.98,8.96,20.17,181.179961037,0.4034,0.2227,483,TIMEOUT,0.8,-0.8,0.08,60.85714285714357,RANGE,13,2.62,71.43,0,0,"{""rsi"": 71.43, ""bb_upper"": 8.964381, ""bb_lower"": 8.899619, ""bb_ma"": 8.932, ""price"": 8.98}"
6,2026-04-06T10:17:12.149750,LINKUSDC,SHORT,mean_reversion,8.98,8.97,20.17,181.179961037,0.2017,0.1114,483,TIMEOUT,0.8,-0.8,0.08,60.85714285714357,RANGE,13,2.62,71.43,0,0,"{""rsi"": 71.43, ""bb_upper"": 8.968864, ""bb_lower"": 8.902136, ""bb_ma"": 8.9355, ""price"": 8.98}"
7,2026-04-06T10:26:07.997705,LINKUSDC,SHORT,mean_reversion,8.99,8.99,20.17,181.179961037,0.0,0.0,485,TIMEOUT,0.8,-0.8,0.08,84.66666666666717,RANGE,13,2.66,83.33,0,0,"{""rsi"": 83.33, ""bb_upper"": 8.976147, ""bb_lower"": 8.904853, ""bb_ma"": 8.9405, ""price"": 8.98}"
8,2026-04-06T10:35:07.754097,LINKUSDC,SHORT,mean_reversion,8.99,8.98,20.17,181.179961037,0.2017,0.1112,485,TIMEOUT,0.8,-0.8,0.08,78.00000000000071,RANGE,13,2.8,80.0,0,0,"{""rsi"": 80.0, ""bb_upper"": 8.987714, ""bb_lower"": 8.907286, ""bb_ma"": 8.9475, ""price"": 8.99}"
9,2026-04-06T10:44:31.338106,LINKUSDC,SHORT,mean_reversion,9.01,8.99,20.13,181.179961037,0.4026,0.222,488,TIMEOUT,0.8,-0.8,0.08,68.00000000000074,RANGE,13,2.78,75.0,0,0,"{""rsi"": 75.0, ""bb_upper"": 8.994379, ""bb_lower"": 8.911621, ""bb_ma"": 8.953, ""price"": 9.0}"
10,2026-04-06T10:53:15.448435,LINKUSDC,SHORT,mean_reversion,9.01,8.97,20.13,181.179961037,0.8052,0.444,484,TIMEOUT,0.8,-0.8,0.08,68.00000000000074,RANGE,13,2.81,75.0,0,0,"{""rsi"": 75.0, ""bb_upper"": 8.99802, ""bb_lower"": 8.92498, ""bb_ma"": 8.9615, ""price"": 9.0}"
1,2026-04-06T11:18:25.378347,BNBUSDC,SHORT,mean_reversion,605.08,607.87,0.299,180.95595557900003,-0.83421,-0.4611,486,TIMEOUT,0.8,-0.8,0.08,68.6172839506167,RANGE,13,2.82,75.31,0,0,"{""rsi"": 75.31, ""bb_upper"": 605.097589, ""bb_lower"": 602.876411, ""bb_ma"": 603.987, ""price"": 605.12}"
2,2026-04-06T11:19:32.933589,BNBUSDC,SHORT,mean_reversion,607.88,608.54,0.297,180.95595557900003,-0.19602,-0.1086,63,SHUTDOWN,0.8,-0.8,0.08,93.80645161290249,HIGH_VOLATILITY,13,3.67,87.9,0,0,"{""rsi"": 87.9, ""bb_upper"": 606.051761, ""bb_lower"": 602.563239, ""bb_ma"": 604.3075, ""price"": 607.87}"
3,2026-04-06T11:19:33.686493,LINKUSDC,SHORT,mean_reversion,9.09,9.09,19.92,180.95595557900003,0.0,0.0,63,SHUTDOWN,0.8,-0.8,0.08,82.70588235294156,HIGH_VOLATILITY,13,3.67,82.35,0,0,"{""rsi"": 82.35, ""bb_upper"": 9.028345, ""bb_lower"": 8.939655, ""bb_ma"": 8.984, ""price"": 9.08}"
1,2026-04-06T11:27:55.415849,BNBUSDC,SHORT,mean_reversion,608.55,607.43,0.297,180.97363607900002,0.33264,0.184,488,TIMEOUT,0.8,-0.8,0.08,95,HIGH_VOLATILITY,13,3.83,89.32,0,0,"{""rsi"": 89.32, ""bb_upper"": 606.242613, ""bb_lower"": 602.438387, ""bb_ma"": 604.3405, ""price"": 608.53}"
2,2026-04-06T11:30:12.996414,LINKUSDC,SHORT,mean_reversion,9.1,9.09,19.88,180.97363607900002,0.1988,0.1099,276,SHUTDOWN,0.8,-0.8,0.08,84.666666666667,HIGH_VOLATILITY,13,4.03,83.33,0,0,"{""rsi"": 83.33, ""bb_upper"": 9.065555, ""bb_lower"": 8.934445, ""bb_ma"": 9.0, ""price"": 9.1}"
1,2026-04-06T11:35:37.233511,LINKUSDC,SHORT,mean_reversion,9.11,9.1,19.88,180.915847579,0.1988,0.1098,310,LLM_EXIT,0.8,-0.8,0.08,75.89473684210566,HIGH_VOLATILITY,13,3.89,78.95,0,0,"{""rsi"": 78.95, ""bb_upper"": 9.076898, ""bb_lower"": 8.935102, ""bb_ma"": 9.006, ""price"": 9.1}"
2,2026-04-06T11:35:41.606023,BNBUSDC,SHORT,mean_reversion,607.68,607.46,0.297,180.915847579,0.06534,0.0362,313,LLM_EXIT,0.8,-0.8,0.08,66.94259818731044,HIGH_VOLATILITY,13,3.89,74.47,0,0,"{""rsi"": 74.47, ""bb_upper"": 607.489506, ""bb_lower"": 602.722494, ""bb_ma"": 605.106, ""price"": 607.7}"
3,2026-04-06T11:42:01.513765,LINKUSDC,SHORT,mean_reversion,9.11,9.09,19.88,180.915847579,0.3976,0.2195,373,LLM_EXIT,0.8,-0.8,0.08,94.47058823529437,HIGH_VOLATILITY,13,3.82,88.24,0,0,"{""rsi"": 88.24, ""bb_upper"": 9.086576, ""bb_lower"": 8.938424, ""bb_ma"": 9.0125, ""price"": 9.1}"
4,2026-04-06T13:15:47.663759,LINKUSDC,LONG,mean_reversion,9.04,9.03,20.03,180.915847579,-0.2003,-0.1106,312,LLM_EXIT,0.8,-0.8,0.08,60.85714285714249,HIGH_VOLATILITY,13,3.51,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 9.101112, ""bb_lower"": 9.047888, ""bb_ma"": 9.0745, ""price"": 9.03}"
5,2026-04-06T13:24:02.941124,LINKUSDC,LONG,mean_reversion,9.04,9.04,20.03,180.915847579,0.0,0.0,491,TIMEOUT,2.0,-2.0,0.08,60.85714285714249,HIGH_VOLATILITY,13,3.49,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 9.102224, ""bb_lower"": 9.041776, ""bb_ma"": 9.072, ""price"": 9.03}"
1,2026-04-06T14:41:32.126994,BNBUSDC,LONG,mean_reversion,604.46,604.64,0.299,180.75614707900002,0.05382,0.0298,360,LLM_EXIT,0.8,-0.8,0.08,73.11811023621294,RANGE,13,0.65,22.44,0,0,"{""rsi"": 22.44, ""bb_upper"": 605.953347, ""bb_lower"": 604.527653, ""bb_ma"": 605.2405, ""price"": 604.4}"
2,2026-04-06T14:59:40.031537,LINKUSDC,LONG,mean_reversion,9.03,9.02,20.03,180.75614707900002,-0.2003,-0.1107,471,LLM_EXIT,0.8,-0.8,0.08,60.85714285713996,RANGE,13,0.54,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 9.050607, ""bb_lower"": 9.029393, ""bb_ma"": 9.04, ""price"": 9.02}"
3,2026-04-06T15:08:52.083049,LINKUSDC,LONG,mean_reversion,9.02,9.01,20.06,180.75614707900002,-0.2006,-0.1109,488,TIMEOUT,0.8,-0.8,0.08,60.85714285713851,RANGE,13,0.57,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 9.051631, ""bb_lower"": 9.023369, ""bb_ma"": 9.0375, ""price"": 9.01}"
4,2026-04-06T15:09:08.112703,BNBUSDC,LONG,mean_reversion,604.18,604.77,0.299,180.75614707900002,0.17641,0.0977,489,TIMEOUT,0.8,-0.8,0.08,69.93798449612444,RANGE,13,0.57,24.03,0,0,"{""rsi"": 24.03, ""bb_upper"": 605.66715, ""bb_lower"": 604.27485, ""bb_ma"": 604.971, ""price"": 604.17}"
5,2026-04-06T15:11:00.266853,LINKUSDC,LONG,mean_reversion,9.02,9.02,20.06,180.75614707900002,0.0,0.0,122,LLM_EXIT,0.8,-0.8,0.08,60.85714285713851,RANGE,13,0.55,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 9.051705, ""bb_lower"": 9.021295, ""bb_ma"": 9.0365, ""price"": 9.01}"
6,2026-04-06T15:17:06.560594,LINKUSDC,LONG,mean_reversion,9.02,9.02,20.06,180.75614707900002,0.0,0.0,86,LLM_EXIT,0.8,-0.8,0.08,60.8571428571407,RANGE,13,0.57,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 9.052547, ""bb_lower"": 9.016453, ""bb_ma"": 9.0345, ""price"": 9.01}"
7,2026-04-06T15:23:14.049056,LINKUSDC,LONG,mean_reversion,9.02,9.01,20.06,180.75614707900002,-0.2006,-0.1109,210,LLM_EXIT,0.8,-0.8,0.08,60.8571428571407,RANGE,13,0.47,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 9.052547, ""bb_lower"": 9.016453, ""bb_ma"": 9.0345, ""price"": 9.01}"
8,2026-04-06T15:31:26.281520,LINKUSDC,LONG,mean_reversion,9.02,9.03,20.06,180.75614707900002,0.2006,0.1109,489,TIMEOUT,0.8,-0.8,0.08,84.66666666666765,RANGE,13,0.47,16.67,0,0,"{""rsi"": 16.67, ""bb_upper"": 9.051399, ""bb_lower"": 9.013601, ""bb_ma"": 9.0325, ""price"": 9.01}"
9,2026-04-06T15:35:50.544299,BNBUSDC,SHORT,mean_reversion,606.11,606.65,0.298,180.75614707900002,-0.16092,-0.0891,65,LLM_EXIT,0.8,-0.8,0.08,60.318059299191845,RANGE,13,0.63,71.16,0,0,"{""rsi"": 71.16, ""bb_upper"": 605.472935, ""bb_lower"": 604.303065, ""bb_ma"": 604.888, ""price"": 606.06}"
10,2026-04-06T15:44:01.339589,BNBUSDC,SHORT,mean_reversion,606.65,606.28,0.297,180.75614707900002,0.10989,0.061,488,TIMEOUT,0.8,-0.8,0.08,67.88290398126608,RANGE,13,0.63,74.94,0,0,"{""rsi"": 74.94, ""bb_upper"": 605.837158, ""bb_lower"": 604.099842, ""bb_ma"": 604.9685, ""price"": 606.65}"
11,2026-04-06T17:48:31.031508,BNBUSDC,SHORT,mean_reversion,608.63,608.23,0.296,180.75614707900002,0.1184,0.0657,205,LLM_EXIT,0.8,-0.8,0.08,66.19897084047994,RANGE,13,1.05,74.1,0,0,"{""rsi"": 74.1, ""bb_upper"": 608.431214, ""bb_lower"": 605.858786, ""bb_ma"": 607.145, ""price"": 608.65}"
12,2026-04-06T17:57:35.780977,BNBUSDC,SHORT,mean_reversion,608.4,608.35,0.297,180.75614707900002,0.01485,0.0082,481,TIMEOUT,0.8,-0.8,0.08,60.10526315789434,RANGE,13,1.23,71.05,0,0,"{""rsi"": 71.05, ""bb_upper"": 608.388036, ""bb_lower"": 605.876964, ""bb_ma"": 607.1325, ""price"": 608.4}"
13,2026-04-06T17:59:06.851919,LINKUSDC,SHORT,mean_reversion,9.09,9.08,19.88,180.75614707900002,0.1988,0.11,484,TIMEOUT,1.5,-1.0,0.08,64.66666666666728,RANGE,13,1.23,73.33,0,0,"{""rsi"": 73.33, ""bb_upper"": 9.0892, ""bb_lower"": 9.0218, ""bb_ma"": 9.0555, ""price"": 9.09}"
14,2026-04-06T19:11:20.187508,LINKUSDC,LONG,mean_reversion,8.96,8.98,20.17,180.75614707900002,0.4034,0.2232,486,TIMEOUT,1.5,-1.0,0.08,61.90476190476221,RANGE,13,1.07,19.05,0,0,"{""rsi"": 19.05, ""bb_upper"": 9.116091, ""bb_lower"": 9.022909, ""bb_ma"": 9.0695, ""price"": 8.96}"
15,2026-04-06T19:22:50.846828,LINKUSDC,LONG,mean_reversion,8.96,8.97,20.19,180.75614707900002,0.2019,0.1116,481,TIMEOUT,0.8,-0.8,0.08,70.52173913043544,RANGE,13,0.65,21.74,0,0,"{""rsi"": 21.74, ""bb_upper"": 9.124448, ""bb_lower"": 8.994552, ""bb_ma"": 9.0595, ""price"": 8.95}"
16,2026-04-06T19:31:02.811721,BNBUSDC,LONG,mean_reversion,603.79,604.74,0.299,180.75614707900002,0.28405,0.1573,487,TIMEOUT,0.8,-0.8,0.08,72.51348182884001,RANGE,13,0.49,22.74,0,0,"{""rsi"": 22.74, ""bb_upper"": 609.667888, ""bb_lower"": 604.134112, ""bb_ma"": 606.901, ""price"": 603.78}"
1,2026-04-06T20:35:50.982696,BNBUSDC,SHORT,mean_reversion,606.43,606.35,0.297,180.546338326,0.02376,0.0132,491,TIMEOUT,1.2,-0.8,0.08,63.663366336631384,RANGE,13,0.94,76.83,0,0,"{""rsi"": 76.83, ""bb_upper"": 606.077724, ""bb_lower"": 603.450276, ""bb_ma"": 604.764, ""price"": 606.15}"
2,2026-04-06T20:53:45.879545,BNBUSDC,SHORT,mean_reversion,606.53,607.06,0.297,180.546338326,-0.15741,-0.0874,487,TIMEOUT,0.5,-0.5,0.08,60.0,RANGE,13,1.0,75.0,0,0,"{""rsi"": 75.0, ""bb_upper"": 606.387012, ""bb_lower"": 603.493988, ""bb_ma"": 604.9405, ""price"": 606.47}"
3,2026-04-06T21:01:54.292964,BNBUSDC,SHORT,mean_reversion,607.06,606.7,0.297,180.546338326,0.10692,0.0593,485,TIMEOUT,1.2,-0.8,0.08,67.23830734966438,RANGE,13,0.99,78.62,0,0,"{""rsi"": 78.62, ""bb_upper"": 606.636681, ""bb_lower"": 603.625319, ""bb_ma"": 605.131, ""price"": 607.06}"
4,2026-04-06T23:45:38.589505,LINKUSDC,LONG,mean_reversion,8.97,8.95,20.12,180.546338326,-0.4024,-0.223,482,TIMEOUT,1.2,-0.8,0.08,63.45454545454547,RANGE,13,0.8,27.27,0,0,"{""rsi"": 27.27, ""bb_upper"": 9.017326, ""bb_lower"": 8.978674, ""bb_ma"": 8.998, ""price"": 8.97}"
5,2026-04-06T23:53:46.442680,LINKUSDC,LONG,mean_reversion,8.96,8.95,20.17,180.546338326,-0.2017,-0.1116,484,TIMEOUT,2.0,-1.5,0.08,68.00000000000074,RANGE,13,0.52,25.0,0,0,"{""rsi"": 25.0, ""bb_upper"": 9.021531, ""bb_lower"": 8.967469, ""bb_ma"": 8.9945, ""price"": 8.95}"
6,2026-04-06T23:54:59.606569,BNBUSDC,LONG,mean_reversion,605.07,605.49,0.298,180.546338326,0.12516,0.0694,485,TIMEOUT,1.2,-0.8,0.08,95,RANGE,13,0.52,8.16,0,0,"{""rsi"": 8.16, ""bb_upper"": 607.980367, ""bb_lower"": 605.190633, ""bb_ma"": 606.5855, ""price"": 605.05}"
7,2026-04-07T00:12:14.761134,BNBUSDC,LONG,mean_reversion,604.79,605.59,0.298,180.546338326,0.2384,0.1323,483,TIMEOUT,1.2,-0.8,0.08,81.95348837209332,RANGE,13,0.47,18.02,0,0,"{""rsi"": 18.02, ""bb_upper"": 607.645598, ""bb_lower"": 604.875402, ""bb_ma"": 606.2605, ""price"": 604.78}"
8,2026-04-07T00:15:01.222639,LINKUSDC,LONG,mean_reversion,8.96,8.97,20.17,180.546338326,0.2017,0.1116,489,TIMEOUT,2.0,-1.5,0.08,63.45454545454487,RANGE,13,0.47,27.27,0,0,"{""rsi"": 27.27, ""bb_upper"": 9.018311, ""bb_lower"": 8.953689, ""bb_ma"": 8.986, ""price"": 8.95}"
9,2026-04-07T00:32:24.489654,LINKUSDC,LONG,mean_reversion,8.94,8.93,20.21,180.546338326,-0.2021,-0.1119,324,LLM_EXIT,1.2,-0.8,0.08,60.85714285714249,RANGE,13,0.41,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 9.003974, ""bb_lower"": 8.943026, ""bb_ma"": 8.9735, ""price"": 8.93}"
10,2026-04-07T00:40:39.373708,LINKUSDC,LONG,mean_reversion,8.94,8.93,20.21,180.546338326,-0.2021,-0.1119,492,TIMEOUT,1.2,-0.8,0.08,60.85714285714249,RANGE,13,0.44,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 9.002784, ""bb_lower"": 8.939216, ""bb_ma"": 8.971, ""price"": 8.93}"
11,2026-04-07T00:45:11.282773,LINKUSDC,LONG,mean_reversion,8.94,8.91,20.21,180.546338326,-0.6063,-0.3356,267,LLM_EXIT,1.2,-0.8,0.08,64.66666666666617,RANGE,13,0.34,26.67,0,0,"{""rsi"": 26.67, ""bb_upper"": 8.998034, ""bb_lower"": 8.931966, ""bb_ma"": 8.965, ""price"": 8.93}"
12,2026-04-07T00:51:16.009415,LINKUSDC,LONG,mean_reversion,8.92,8.89,20.26,180.546338326,-0.6078,-0.3363,362,LLM_EXIT,1.2,-0.8,0.08,60.85714285714249,RANGE,13,0.29,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 8.997992, ""bb_lower"": 8.923008, ""bb_ma"": 8.9605, ""price"": 8.91}"
13,2026-04-07T00:56:49.692700,BNBUSDC,LONG,mean_reversion,602.65,601.42,0.299,180.546338326,-0.36777,-0.2041,443,LLM_EXIT,1.2,-0.8,0.08,61.72019077901615,RANGE,13,0.13,28.14,0,0,"{""rsi"": 28.14, ""bb_upper"": 606.447757, ""bb_lower"": 603.757243, ""bb_ma"": 605.1025, ""price"": 602.64}"
14,2026-04-07T00:56:53.857422,LINKUSDC,LONG,mean_reversion,8.91,8.85,20.28,180.546338326,-1.2168,-0.6734,328,LLM_EXIT,1.2,-0.8,0.08,60.85714285714249,RANGE,13,0.13,28.57,0,0,"{""rsi"": 28.57, ""bb_upper"": 8.996915, ""bb_lower"": 8.915085, ""bb_ma"": 8.956, ""price"": 8.9}"
15,2026-04-07T02:37:56.517696,LINKUSDC,SHORT,mean_reversion,8.84,8.8,20.42,180.546338326,0.8168,0.4525,471,LLM_EXIT,1.2,-0.8,0.08,63.846153846153015,RANGE,11,-0.99,76.92,0,0,"{""rsi"": 76.92, ""bb_upper"": 8.83471, ""bb_lower"": 8.76229, ""bb_ma"": 8.7985, ""price"": 8.84}"
16,2026-04-07T05:29:08.684757,LINKUSDC,SHORT,mean_reversion,8.79,8.79,20.53,180.546338326,0.0,0.0,484,TIMEOUT,2.0,-1.5,0.08,60.0,RANGE,11,-1.29,75.0,0,0,"{""rsi"": 75.0, ""bb_upper"": 8.787748, ""bb_lower"": 8.752252, ""bb_ma"": 8.77, ""price"": 8.79}"
17,2026-04-07T05:58:13.722068,LINKUSDC,SHORT,mean_reversion,8.8,8.79,20.53,180.546338326,0.2053,0.1136,390,LLM_EXIT,1.2,-0.8,0.08,60.0,RANGE,11,-1.26,75.0,0,0,"{""rsi"": 75.0, ""bb_upper"": 8.788997, ""bb_lower"": 8.766003, ""bb_ma"": 8.7775, ""price"": 8.79}"
18,2026-04-07T07:59:48.401767,BNBUSDC,LONG,mean_reversion,597.26,597.63,0.302,180.546338326,0.11174,0.0619,221,LLM_EXIT,1.2,-0.8,0.08,89.29938900203786,RANGE,11,-1.93,8.35,0,0,"{""rsi"": 8.35, ""bb_upper"": 600.604181, ""bb_lower"": 597.270819, ""bb_ma"": 598.9375, ""price"": 597.26}"
19,2026-04-07T08:23:54.209767,LINKUSDC,LONG,mean_reversion,8.74,8.73,20.68,180.546338326,-0.2068,-0.1144,231,LLM_EXIT,1.2,-0.8,0.08,69.63636363636422,RANGE,11,-2.04,18.18,0,0,"{""rsi"": 18.18, ""bb_upper"": 8.812066, ""bb_lower"": 8.735934, ""bb_ma"": 8.774, ""price"": 8.73}"
20,2026-04-07T08:29:15.445796,LINKUSDC,LONG,mean_reversion,8.74,8.74,20.68,180.546338326,0.0,0.0,315,LLM_EXIT,1.2,-0.8,0.08,69.63636363636422,RANGE,11,-2.14,18.18,0,0,"{""rsi"": 18.18, ""bb_upper"": 8.812066, ""bb_lower"": 8.735934, ""bb_ma"": 8.774, ""price"": 8.73}"
21,2026-04-07T10:18:31.594515,BNBUSDC,SHORT,mean_reversion,600.86,600.31,0.3,180.546338326,0.165,0.0915,382,LLM_EXIT,1.2,-0.8,0.08,60.72463768115733,RANGE,11,-1.44,75.36,0,0,"{""rsi"": 75.36, ""bb_upper"": 599.913819, ""bb_lower"": 597.770181, ""bb_ma"": 598.842, ""price"": 600.85}"
22,2026-04-07T10:24:00.381591,BNBUSDC,SHORT,mean_reversion,600.7,601.41,0.3,180.546338326,-0.213,-0.1182,286,LLM_EXIT,1.2,-0.8,0.08,65.95854922279361,RANGE,11,-1.54,77.98,0,0,"{""rsi"": 77.98, ""bb_upper"": 600.103783, ""bb_lower"": 597.747217, ""bb_ma"": 598.9255, ""price"": 600.49}"
23,2026-04-07T10:29:22.340785,BNBUSDC,SHORT,mean_reversion,601.56,600.99,0.3,180.546338326,0.171,0.0948,316,LLM_EXIT,1.2,-0.8,0.08,95,RANGE,11,-1.32,93.16,0,0,"{""rsi"": 93.16, ""bb_upper"": 600.591686, ""bb_lower"": 597.572314, ""bb_ma"": 599.082, ""price"": 601.41}"
24,2026-04-07T10:34:43.775593,BNBUSDC,SHORT,mean_reversion,601.07,601.67,0.3,180.546338326,-0.18,-0.0998,315,LLM_EXIT,1.2,-0.8,0.08,82.96037296036766,RANGE,11,-1.4,86.48,0,0,"{""rsi"": 86.48, ""bb_upper"": 600.841985, ""bb_lower"": 597.574015, ""bb_ma"": 599.208, ""price"": 601.06}"
25,2026-04-07T10:36:57.106819,BNBUSDC,SHORT,mean_reversion,601.68,601.47,0.3,180.546338326,0.063,0.0349,127,SHUTDOWN,1.2,-0.8,0.08,87.4999999999971,RANGE,11,-1.31,88.75,0,0,"{""rsi"": 88.75, ""bb_upper"": 601.169818, ""bb_lower"": 597.524182, ""bb_ma"": 599.347, ""price"": 601.68}"
1,2026-04-08T13:29:46.134820,DOTUSDC,LONG,mean_reversion,1.307,1.31,183.5,239.84042645640002,0.5505,0.2295,483,TIMEOUT,1.2,-2.5,0.08,95,HIGH_VOLATILITY,17,3.69,8.0,0,0,"{""rsi"": 8.0, ""bb_upper"": 1.331131, ""bb_lower"": 1.308469, ""bb_ma"": 1.3198, ""price"": 1.307}"
2,2026-04-08T13:45:10.872101,LINKUSDC,LONG,breakout,9.22,9.16,26.01,239.84042645640002,-1.5606,-0.6508,908,TIMEOUT,1.0,-2.5,0.1,60.38120287255805,HIGH_VOLATILITY,17,3.84,0,0.1627,0,"{""atr_pct"": 0.1627, ""vol_ratio"": 1.04, ""range_high"": 9.21, ""range_low"": 9.18, ""var_pct"": 0.1086}"
3,2026-04-08T13:53:34.368333,APTUSDC,LONG,mean_reversion,0.862,0.863,278.56,239.84042645640002,0.27856,0.116,485,TIMEOUT,1.2,-2.5,0.08,88.66666666666669,HIGH_VOLATILITY,17,3.64,16.67,0,0,"{""rsi"": 16.67, ""bb_upper"": 0.870032, ""bb_lower"": 0.861768, ""bb_ma"": 0.8659, ""price"": 0.861}"
4,2026-04-08T14:01:59.406570,AVAXUSDC,LONG,mean_reversion,9.31,9.31,25.78,239.84042645640002,0.0,0.0,488,TIMEOUT,1.2,-2.5,0.08,71.99999999999943,HIGH_VOLATILITY,17,3.91,25.0,0,0,"{""rsi"": 25.0, ""bb_upper"": 9.391349, ""bb_lower"": 9.300651, ""bb_ma"": 9.346, ""price"": 9.3}"
5,2026-04-08T14:18:25.285651,AVAXUSDC,LONG,mean_reversion,9.28,9.34,25.87,239.84042645640002,1.5522,0.6466,484,TIMEOUT,1.2,-2.5,0.08,66.44444444444412,RANGE,17,-0.26,27.78,0,0,"{""rsi"": 27.78, ""bb_upper"": 9.383055, ""bb_lower"": 9.275945, ""bb_ma"": 9.3295, ""price"": 9.27}"
6,2026-04-08T14:28:37.946017,APTUSDC,LONG,mean_reversion,0.859,0.857,199.43,171.31459032600003,-0.39886,-0.2328,485,TIMEOUT,1.2,-2.5,0.08,63.5,RANGE,17,-0.11,31.25,0,0,"{""rsi"": 31.25, ""bb_upper"": 0.86731, ""bb_lower"": 0.85969, ""bb_ma"": 0.8635, ""price"": 0.859}"
7,2026-04-08T14:36:58.644906,APTUSDC,LONG,mean_reversion,0.858,0.859,199.9,171.31459032600003,0.1999,0.1166,487,TIMEOUT,1.2,-2.5,0.08,78.94117647058823,RANGE,17,-0.25,23.53,0,0,"{""rsi"": 23.53, ""bb_upper"": 0.86706, ""bb_lower"": 0.85874, ""bb_ma"": 0.8629, ""price"": 0.857}"
8,2026-04-08T14:49:12.060016,FETUSDC,SHORT,mean_reversion,0.2552,0.254,671.5,171.31459032600003,0.8058,0.4702,484,TIMEOUT,1.2,-2.5,0.08,60.72463768115975,RANGE,17,0.0,75.36,0,0,"{""rsi"": 75.36, ""bb_upper"": 0.253757, ""bb_lower"": 0.249983, ""bb_ma"": 0.25187, ""price"": 0.2551}"
9,2026-04-08T14:57:47.033723,FETUSDC,SHORT,mean_reversion,0.2544,0.2555,673.6,171.31459032600003,-0.74096,-0.4324,485,TIMEOUT,1.2,-2.5,0.08,73.63636363636363,RANGE,17,-0.04,81.82,0,0,"{""rsi"": 81.82, ""bb_upper"": 0.253898, ""bb_lower"": 0.250152, ""bb_ma"": 0.252025, ""price"": 0.2543}"
10,2026-04-08T15:06:06.499049,FETUSDC,SHORT,mean_reversion,0.2555,0.2562,670.5,171.31459032600003,-0.46935,-0.274,485,TIMEOUT,1.2,-2.5,0.08,95,RANGE,17,0.23,96.08,0,0,"{""rsi"": 96.08, ""bb_upper"": 0.254772, ""bb_lower"": 0.250088, ""bb_ma"": 0.25243, ""price"": 0.2555}"
11,2026-04-08T15:14:28.032808,FETUSDC,SHORT,mean_reversion,0.2564,0.2552,668.1,171.31459032600003,0.80172,0.468,486,TIMEOUT,1.2,-2.5,0.08,95,RANGE,17,0.35,98.28,0,0,"{""rsi"": 98.28, ""bb_upper"": 0.255576, ""bb_lower"": 0.249974, ""bb_ma"": 0.252775, ""price"": 0.2564}"
12,2026-04-08T15:22:47.786628,AVAXUSDC,SHORT,mean_reversion,9.42,9.39,18.18,171.31459032600003,0.5454,0.3185,485,TIMEOUT,1.2,-2.5,0.08,62.00000000000068,RANGE,17,0.95,76.0,0,0,"{""rsi"": 76.0, ""bb_upper"": 9.391531, ""bb_lower"": 9.273469, ""bb_ma"": 9.3325, ""price"": 9.42}"
